Unnamed: 0,tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
91,UID_Xx76qm82DB76Ga15fq,A,,4,6.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,11:39:40 19.06.25,1750333180.0
92,UID_Rx55Xl96rW71zA44TK,A,,3,2.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,11:40:31 19.06.25,1750333231.0
93,UID_sq80Gk64OB79dg81LI,A,,4,7.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,11:40:54 19.06.25,1750333254.0
94,UID_CT33tu96yv17Iu86sK,A,,3,1.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,11:41:38 19.06.25,1750333298.0
95,UID_Ug01VR29PB69TS26gU,A,,2,1.0,8.0,8.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,11:41:46 19.06.25,1750333306.0
96,UID_xL66OA69qG55ri55Og,A,,2,5.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,11:41:47 19.06.25,1750333307.0
97,UID_iL80HF24ty54Qe43NU,A,,4,5.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,11:42:23 19.06.25,1750333343.0
98,UID_Kg13Va55iT81Jq55RY,A,,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,11:43:18 19.06.25,1750333398.0
99,UID_Xx76qm82DB76Ga15fq,A,,5,7.0,8.0,8.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,11:43:33 19.06.25,1750333413.0
100,UID_CT33tu96yv17Iu86sK,A,,4,8.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,11:43:39 19.06.25,1750333419.0
101,UID_zf63Yb21yM72NL83ye,A,,3,2.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,11:43:46 19.06.25,1750333426.0
102,UID_sq80Gk64OB79dg81LI,A,,4,3.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,11:44:11 19.06.25,1750333451.0
103,UID_Ug01VR29PB69TS26gU,A,,4,3.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,11:44:57 19.06.25,1750333497.0
104,UID_Om41Rr26Ls98ix55PU,A,,3,5.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,11:45:36 19.06.25,1750333536.0
105,UID_iL80HF24ty54Qe43NU,A,,3,7.0,8.0,8.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,11:45:43 19.06.25,1750333543.0
106,UID_sq80Gk64OB79dg81LI,A,,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,11:46:05 19.06.25,1750333565.0
107,UID_Ug01VR29PB69TS26gU,A,,2,3.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,11:46:19 19.06.25,1750333579.0
108,UID_iL80HF24ty54Qe43NU,A,,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,11:47:06 19.06.25,1750333626.0
109,UID_zf63Yb21yM72NL83ye,A,,3,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,11:47:58 19.06.25,1750333678.0
110,UID_iL80HF24ty54Qe43NU,A,,4,6.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,11:48:15 19.06.25,1750333695.0
111,UID_Ug01VR29PB69TS26gU,A,,2,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,11:49:07 19.06.25,1750333747.0
112,UID_zf63Yb21yM72NL83ye,A,,2,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,11:50:22 19.06.25,1750333822.0
113,UID_Ug01VR29PB69TS26gU,A,,4,6.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,11:50:29 19.06.25,1750333829.0
114,UID_Kg13Va55iT81Jq55RY,A,,3,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,11:52:08 19.06.25,1750333928.0
115,UID_Ug01VR29PB69TS26gU,A,,3,6.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,11:52:17 19.06.25,1750333937.0
116,UID_Ug01VR29PB69TS26gU,A,,3,7.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,11:52:26 19.06.25,1750333946.0
117,UID_zf63Yb21yM72NL83ye,A,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,11:52:54 19.06.25,1750333974.0
118,UID_zf63Yb21yM72NL83ye,A,,4,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,11:57:31 19.06.25,1750334251.0
119,UID_Om41Rr26Ls98ix55PU,A,,3,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,11:57:52 19.06.25,1750334272.0
120,UID_Kg13Va55iT81Jq55RY,A,,4,3.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,11:58:38 19.06.25,1750334318.0
121,UID_zf63Yb21yM72NL83ye,A,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,11:59:44 19.06.25,1750334384.0
122,UID_zf63Yb21yM72NL83ye,A,,3,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,12:02:55 19.06.25,1750334575.0
123,UID_Om41Rr26Ls98ix55PU,A,,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,12:04:00 19.06.25,1750334640.0
124,UID_Kg13Va55iT81Jq55RY,A,,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,12:04:16 19.06.25,1750334656.0
125,UID_dp68Dy20Sq41DS53Yy,C,LLM,3,2.0,2.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,12:06:49 19.06.25,1750334809.0
126,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,8.0,6.0,2.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,12:07:59 19.06.25,1750334879.0
127,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,7.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,12:10:17 19.06.25,1750335017.0
128,UID_Om41Rr26Ls98ix55PU,A,,3,2.0,8.0,8.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,12:11:34 19.06.25,1750335094.0
129,UID_dp68Dy20Sq41DS53Yy,C,LLM,3,4.0,1.0,4.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,12:12:21 19.06.25,1750335141.0
130,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,12:13:25 19.06.25,1750335205.0
131,UID_dp68Dy20Sq41DS53Yy,C,LLM,2,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,12:15:43 19.06.25,1750335343.0
132,UID_Om41Rr26Ls98ix55PU,A,,3,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,12:15:47 19.06.25,1750335347.0
133,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,8.0,8.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,12:16:46 19.06.25,1750335406.0
134,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,12:17:58 19.06.25,1750335478.0
135,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,12:18:52 19.06.25,1750335532.0
136,UID_dp68Dy20Sq41DS53Yy,C,LLM,4,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,12:19:14 19.06.25,1750335554.0
137,UID_dp68Dy20Sq41DS53Yy,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,12:19:21 19.06.25,1750335561.0
138,UID_dp68Dy20Sq41DS53Yy,C,LLM,2,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,12:19:26 19.06.25,1750335566.0
139,UID_dp68Dy20Sq41DS53Yy,C,LLM,2,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,12:19:33 19.06.25,1750335573.0
140,UID_Om41Rr26Ls98ix55PU,A,,2,6.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,12:22:50 19.06.25,1750335770.0
141,UID_Om41Rr26Ls98ix55PU,A,,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,12:25:06 19.06.25,1750335906.0
142,UID_Om41Rr26Ls98ix55PU,A,,2,6.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,12:28:48 19.06.25,1750336128.0
143,UID_qj76Bi60Df69YZ33Av,A,,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,15:17:57 19.06.25,1750346277.0
144,UID_qj76Bi60Df69YZ33Av,A,,4,1.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,15:22:15 19.06.25,1750346535.0
145,UID_qj76Bi60Df69YZ33Av,A,,3,7.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,15:31:13 19.06.25,1750347073.0
146,UID_qj76Bi60Df69YZ33Av,A,,5,4.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,15:40:45 19.06.25,1750347645.0
147,UID_qj76Bi60Df69YZ33Av,A,,4,3.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,15:50:05 19.06.25,1750348205.0
148,UID_qj76Bi60Df69YZ33Av,A,,3,6.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,15:56:53 19.06.25,1750348613.0
149,UID_qj76Bi60Df69YZ33Av,A,,4,8.0,8.0,8.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,16:04:41 19.06.25,1750349081.0
150,UID_qj76Bi60Df69YZ33Av,A,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,16:11:11 19.06.25,1750349471.0
151,UID_qj76Bi60Df69YZ33Av,A,,3,2.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,16:17:41 19.06.25,1750349861.0
152,UID_qj76Bi60Df69YZ33Av,A,,2,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,16:28:17 19.06.25,1750350497.0
153,UID_Bj78ji34MB49sP45MG,A,,3,5.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,18:12:11 19.06.25,1750356731.0
154,UID_Bj78ji34MB49sP45MG,A,,4,8.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,18:16:37 19.06.25,1750356997.0
155,UID_Bj78ji34MB49sP45MG,A,,3,7.0,6.0,6.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,18:19:38 19.06.25,1750357178.0
156,UID_Bj78ji34MB49sP45MG,A,,4,1.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,18:21:23 19.06.25,1750357283.0
157,UID_Bj78ji34MB49sP45MG,A,,4,5.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,18:24:05 19.06.25,1750357445.0
158,UID_Bj78ji34MB49sP45MG,A,,4,7.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,18:24:50 19.06.25,1750357490.0
159,UID_Bj78ji34MB49sP45MG,A,,4,3.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,18:25:32 19.06.25,1750357532.0
160,UID_Bj78ji34MB49sP45MG,A,,4,6.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,18:26:34 19.06.25,1750357594.0
161,UID_Bj78ji34MB49sP45MG,A,,4,7.0,8.0,8.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,18:27:45 19.06.25,1750357665.0
162,UID_Bj78ji34MB49sP45MG,A,,4,4.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,18:28:28 19.06.25,1750357708.0
163,UID_Ny82mm99jA65Kz86kc,B,,4,3.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,07:11:55 22.06.25,1750576315.0
164,UID_xT24cp45nT04Er03Bw,B,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:12:35 22.06.25,1750576355.0
165,UID_Ny82mm99jA65Kz86kc,B,,3,4.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:13:18 22.06.25,1750576398.0
166,UID_Ui48Gp29Uy37Mp22rr,B,,3,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,07:13:27 22.06.25,1750576407.0
167,UID_FD57fE92eJ87yU05If,B,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:13:30 22.06.25,1750576410.0
168,UID_pU52rW52un31zY70zr,B,,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:14:15 22.06.25,1750576455.0
169,UID_Ui48Gp29Uy37Mp22rr,B,,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:14:24 22.06.25,1750576464.0
170,UID_Yz86DI77bB22Fa03Lb,B,,4,7.0,6.0,2.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:14:36 22.06.25,1750576476.0
171,UID_Ny82mm99jA65Kz86kc,B,,3,6.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:14:54 22.06.25,1750576494.0
172,UID_xT24cp45nT04Er03Bw,B,,4,8.0,8.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:15:03 22.06.25,1750576503.0
173,UID_Ui48Gp29Uy37Mp22rr,B,,4,2.0,6.0,2.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:15:17 22.06.25,1750576517.0
174,UID_hj49Rw10Tl85xS05oS,B,,3,6.0,6.0,2.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,07:15:28 22.06.25,1750576528.0
175,UID_iT47Xq60JJ14rW99nz,B,,3,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,07:15:33 22.06.25,1750576533.0
176,UID_nO24HW66ys09UB68kg,B,,5,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:15:42 22.06.25,1750576542.0
177,UID_FD57fE92eJ87yU05If,B,,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,07:15:48 22.06.25,1750576548.0
178,UID_Ny82mm99jA65Kz86kc,B,,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:16:04 22.06.25,1750576564.0
179,UID_Ci04yT79Cp30Qd09qQ,B,,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,07:16:12 22.06.25,1750576572.0
180,UID_Rf68OM44VK16IW59jR,B,,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,07:16:13 22.06.25,1750576573.0
181,UID_VQ81OX01Jp49rL63Mm,B,,3,8.0,8.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,07:16:16 22.06.25,1750576576.0
182,UID_lx05wC07nF78xc90bP,B,,4,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,07:16:27 22.06.25,1750576587.0
